,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
2173,245620,KR7245620000,EDGC,KOSDAQ,기술성장기업부,430,2,-15,-3.37,445,447,426,1822056,789061669,50757661820,118041074,KSQ
2174,012340,KR7012340006,뉴인텍,KOSDAQ,벤처기업부,997,2,-3,-0.3,1000,1003,994,43054,42913034,50754440514,50907162,KSQ
2175,052860,KR7052860004,아이앤씨,KOSDAQ,벤처기업부,2840,2,-30,-1.05,2870,2870,2820,25794,73180910,50730505360,17862854,KSQ
2176,085910,KR7085910008,네오티스,KOSDAQ,중견기업부,3640,2,-20,-0.55,3665,3680,3625,26099,94862595,50722737520,13934818,KSQ
2177,162120,KR7162120000,루켄테크놀러지스,KONEX,일반기업부,4610,1,5,0.11,4705,4705,4600,2059,9556190,50663604960,10989936,KNX
2178,429270,KR7429270002,시지트로닉스,KOSDAQ,기술성장기업부,11240,2,-130,-1.14,11370,11420,11240,16564,186862030,50650250000,4506250,KSQ
2179,312610,KR7312610009,에이에프더블류,KOSDAQ,중견기업부,2500,1,5,0.2,2460,2515,2440,22165,55230215,50642220000,20256888,KSQ
2180,012280,KR7012280004,영화금속,KOSPI,,947,2,-8,-0.84,941,952,941,79055,74845027,50564596235,53394505,STK
2181,289010,KR7289010001,아이스크림에듀,KOSDAQ,중견기업부,3930,1,35,0.9,3870,4025,3870,279816,1109026245,50555665410,12864037,KSQ
2182,007530,KR7007530009,와이엠,KOSDAQ,중견기업부,2635,1,20,0.76,2615,2750,2600,10356,27329130,50524681020,19174452,KSQ
2183,101240,KR7101240000,씨큐브,KOSDAQ,벤처기업부,4975,2,-55,-1.09,4970,5050,4955,5159,25669555,50437465400,10138184,KSQ
2184,221980,KR7221980006,케이디켐,KOSDAQ,우량기업부,12470,2,-30,-0.24,12510,12650,12340,7640,94612870,50313956000,4034800,KSQ
2185,195500,KR7195500004,마니커에프앤지,KOSDAQ,중견기업부,3145,2,-5,-0.16,3150,3170,3120,32392,101402210,50093560000,15928000,KSQ
2186,023770,KR7023770001,플레이위드,KOSDAQ,중견기업부,5710,1,50,0.88,5660,5730,5650,4572,26005920,50058542200,8766820,KSQ
2187,023150,KR7023150006,MH에탄올,KOSPI,,6750,3,0,0.0,6760,6800,6700,2803,18863160,49805050500,7378526,STK
2188,065060,KR7065060006,지엔코,KOSDAQ,중견기업부,461,2,-2,-0.43,463,474,458,47966,22129604,49791708284,108008044,KSQ
2189,049630,KR7049630007,재영솔루텍,KOSDAQ,중견기업부,595,1,7,1.19,588,598,585,106082,62836038,49761770065,83633227,KSQ
2190,313760,KR7313760001,윌링스,KOSDAQ,중견기업부,8590,1,80,0.94,8440,8670,8200,48812,411336340,49726487790,5788881,KSQ
2191,052300,KR7052300001,씨티프라퍼티,KOSDAQ,중견기업부,418,2,-6,-1.42,424,424,413,472361,197016792,49596297740,118651430,KSQ
2192,012200,KR7012200002,계양전기,KOSPI,,1821,2,-2,-0.11,1823,1838,1819,3641,6639117,49572771609,27222829,STK
2193,222980,KR7222980005,한국맥널티,KOSDAQ,벤처기업부,4490,1,20,0.45,4470,4525,4455,20410,91841240,49531358670,11031483,KSQ
2194,332370,KR7332370006,아이디피,KOSDAQ,벤처기업부,3730,1,5,0.13,3685,3765,3685,13243,49266940,49510997980,13273726,KSQ
2195,036690,KR7036690006,코맥스,KOSDAQ,중견기업부,3110,1,10,0.32,3130,3150,3095,22934,71753090,49464357180,15904938,KSQ
2196,040160,KR7040160004,누리플렉스,KOSDAQ,우량기업부,4100,2,-15,-0.36,4085,4120,4055,15953,65245285,49427693500,12055535,KSQ
2197,038950,KR7038950002,파인디지털,KOSDAQ,중견기업부,4840,1,65,1.36,4745,4950,4740,23345,113443315,49420102600,10210765,KSQ
2198,005670,KR7005670005,푸드웰,KOSDAQ,우량기업부,4940,2,-5,-0.1,4950,4970,4925,7271,36000875,49400000000,10000000,KSQ
2199,33637K,KR733637K010,솔루스첨단소재1우,KOSPI,,2900,1,40,1.4,2855,2910,2795,36195,103224600,49035421400,16908766,STK
2200,391060,KR7391060001,엔에이치스팩20호,KOSDAQ,SPAC(소속부없음),9580,2,-20,-0.21,9580,9630,9550,30818,295258020,48858000000,5100000,KSQ
2201,053950,KR7053950002,경남제약,KOSDAQ,중견기업부,1370,2,-10,-0.72,1383,1391,1337,234189,320674924,48762960740,35593402,KSQ
2202,037400,KR7037400009,우리엔터프라이즈,KOSDAQ,중견기업부,1849,2,-3,-0.16,1862,1863,1840,34617,64077161,48486966754,26223346,KSQ
2203,363250,KR7363250002,진시스템,KOSDAQ,기술성장기업부,6940,2,-50,-0.72,7180,7180,6830,10582,73088440,48475122720,6984888,KSQ
2204,037760,KR7037760006,쎄니트,KOSDAQ,우량기업부,1430,2,-2,-0.14,1432,1435,1428,7783,11154622,48381077030,33832921,KSQ
2205,012210,KR7012210001,삼미금속,KONEX,일반기업부,1359,3,0,0.0,1359,1359,1359,100,135900,48380243715,35599885,KNX
2206,448900,KR7448900001,한국피아이엠,KONEX,일반기업부,12510,0,0,0.0,0,0,0,0,0,48301110000,3861000,KNX
2207,046310,KR7046310009,백금T&A,KOSDAQ,중견기업부,2940,2,-25,-0.84,2970,2970,2935,21042,61986125,48270804540,16418641,KSQ
2208,368970,KR7368970000,오에스피,KOSDAQ,벤처기업부,5160,2,-40,-0.77,5200,5200,5090,13333,68535970,48226185600,9346160,KSQ
2209,024840,KR7024840001,KBI메탈,KOSDAQ,중견기업부,1419,2,-15,-1.05,1433,1435,1419,58893,84127005,48178644327,33952533,KSQ
2210,054300,KR7054300009,팬스타엔터프라이즈,KOSDAQ,벤처기업부,715,2,-4,-0.56,719,721,709,184535,131751441,47894914925,66985895,KSQ
2211,010770,KR7010770006,평화홀딩스,KOSPI,,3270,2,-20,-0.61,3290,3310,3270,13838,45480960,47825273820,14625466,STK
2212,356890,KR7356890004,싸이버원,KOSDAQ,벤처기업부,10000,2,-60,-0.6,10090,10090,9910,8252,82267370,47665300000,4766530,KSQ
2213,015260,KR7015260003,에이엔피,KOSPI,,1055,2,-30,-2.76,1085,1085,1041,120016,126825061,47598323170,45116894,STK
2214,067010,KR7067010009,이씨에스,KOSDAQ,벤처기업부,3870,2,-5,-0.13,3875,3890,3830,27045,104330675,47577780000,12294000,KSQ
2215,005320,KR7005320007,국동,KOSPI,,714,2,-4,-0.56,718,720,711,62317,44633655,47556967458,66606397,STK
2216,006200,KR7006200000,한국전자홀딩스,KOSPI,,1015,1,5,0.5,1010,1025,1000,119225,120884999,47505183040,46803136,STK
2217,002290,KR7002290005,삼일기업공사,KOSDAQ,중견기업부,3815,1,40,1.06,3790,3905,3775,21677,82335160,47306000000,12400000,KSQ
2218,247660,KR7247660004,나노씨엠에스,KOSDAQ,기술성장기업부,10880,2,-50,-0.46,10850,11030,10790,14270,155276310,47261849600,4343920,KSQ
2219,131220,KR7131220006,대한과학,KOSDAQ,벤처기업부,6320,2,-130,-2.02,6450,6450,6320,6256,39873990,47112376800,7454490,KSQ
2220,228340,KR7228340006,동양파일,KOSDAQ,중견기업부,2355,2,-25,-1.05,2380,2380,2355,5587,13254920,47100000000,20000000,KSQ
2221,138070,KR7138070008,신진에스엠,KOSDAQ,중견기업부,2690,2,-15,-0.55,2715,2715,2680,13989,37597385,47083618760,17503204,KSQ
2222,143540,KR7143540003,영우디에스피,KOSDAQ,벤처기업부,1055,2,-11,-1.03,1066,1066,1000,41302,43398722,47052889225,44599895,KSQ
2223,003535,KR7003531001,한화투자증권우,KOSPI,,9750,2,-240,-2.4,10160,10160,9750,36325,357968450,46800000000,4800000,STK
2224,145270,KR7145270005,케이탑리츠,KOSPI,,972,1,2,0.21,976,976,965,38695,37512173,46715072328,48060774,STK
2225,900110,HK0000057197,이스트아시아홀딩스,KOSDAQ,외국기업(소속부없음),108,2,-1,-0.92,108,109,107,717884,77278546,46648661400,431932050,KSQ
2226,101390,KR7101390003,아이엠,KOSDAQ,중견기업부,5130,2,-60,-1.16,5190,5210,5000,53004,269512360,46445773410,9053757,KSQ
2227,263020,KR7263020000,디케이앤디,KOSDAQ,벤처기업부,3020,3,0,0.0,3035,3085,3005,18665,56901455,46436740080,15376404,KSQ
2228,123010,KR7123010001,아이윈플러스,KOSDAQ,기술성장기업부,1417,2,-19,-1.32,1439,1439,1409,76276,108126362,46277154014,32658542,KSQ
2229,328380,KR7328380001,솔트웨어,KOSDAQ,벤처기업부,1350,1,11,0.82,1350,1368,1335,172775,233417992,46254750300,34262778,KSQ
2230,331520,KR7331520007,밸로프,KOSDAQ,중견기업부,908,1,5,0.55,891,910,889,63633,57196164,46184866120,50864390,KSQ
2231,045520,KR7045520004,크린앤사이언스,KOSDAQ,중견기업부,7100,1,30,0.42,7080,7210,7080,11368,81112150,46150000000,6500000,KSQ
2232,054180,KR7054180005,메디콕스,KOSDAQ,중견기업부,842,2,-11,-1.29,846,858,837,125374,105769784,46143859928,54802684,KSQ
2233,021650,KR7021650007,한국큐빅,KOSDAQ,중견기업부,2820,2,-15,-0.53,2835,2845,2815,11199,31609415,46108587660,16350563,KSQ
2234,187270,KR7187270004,신화콘텍,KOSDAQ,벤처기업부,4545,2,-70,-1.52,4605,4625,4510,31733,144613905,46103775525,10143845,KSQ
2235,214870,KR7214870008,뉴지랩파마,KOSDAQ,투자주의환기종목(소속부없음),1383,0,0,0.0,0,0,0,0,0,45813404598,33126106,KSQ
2236,021040,KR7021040001,대호특수강,KOSDAQ,중견기업부,4210,1,30,0.72,4185,4215,4175,3123,13102970,45688549270,10852387,KSQ
2237,031860,KR7031860000,에스유홀딩스,KOSDAQ,중견기업부,350,1,64,22.38,332,369,312,66433042,22908402363,45606230250,130303515,KSQ
2238,290560,KR7290560002,신시웨이,KOSDAQ,벤처기업부,12530,1,80,0.64,12400,12590,12280,16914,209845170,45507406280,3631876,KSQ
2239,203450,KR7203450002,유니온커뮤니티,KOSDAQ,벤처기업부,3100,1,55,1.81,3065,3185,3035,56170,174306895,45504921700,14679007,KSQ
2240,221840,KR7221840002,하이즈항공,KOSDAQ,중견기업부,2430,2,-20,-0.82,2515,2515,2400,18878,45697740,45442363230,18700561,KSQ
2241,290660,KR7290660000,네오펙트,KOSDAQ,기술성장기업부,1173,2,-17,-1.43,1205,1205,1170,51051,60168814,45335227734,38648958,KSQ
2242,291810,KR7291810000,핀텔,KOSDAQ,기술성장기업부,3995,2,-55,-1.36,4060,4060,3955,46739,186915295,45318928440,11343912,KSQ
2243,032750,KR7032750002,삼진,KOSDAQ,우량기업부,5620,1,20,0.36,5640,5650,5570,12659,71151010,45318926920,8063866,KSQ
2244,006570,KR7006570006,대림통상,KOSPI,,2975,2,-55,-1.82,3030,3030,2955,4109,12226910,45294375000,15225000,STK
2245,153460,KR7153460001,네이블,KOSDAQ,벤처기업부,6910,2,-130,-1.85,7010,7080,6910,6137,42865890,45122396740,6530014,KSQ
2246,000215,KR7000211003,DL우,KOSPI,,26700,1,400,1.52,26200,26750,26000,574,15103850,45019270500,1686115,STK
2247,403360,KR7403360001,라피치,KONEX,일반기업부,15490,1,1590,11.44,13310,15500,13310,1500,21741330,44982960000,2904000,KNX
2248,006050,KR7006050009,국영지앤엠,KOSDAQ,중견기업부,1289,2,-12,-0.92,1300,1308,1228,114723,147835467,44979968227,34895243,KSQ
2249,448740,KR7448740001,삼성스팩8호,KOSDAQ,SPAC(소속부없음),9630,3,0,0.0,9640,9640,9610,1814,17472980,44914320000,4664000,KSQ
2250,354390,KR7354390007,바스칸바이오제약,KONEX,일반기업부,6390,0,0,0.0,0,0,0,0,0,44846598330,7018247,KNX
2251,032960,KR7032960007,동일기연,KOSDAQ,중견기업부,11780,2,-230,-1.92,12010,12010,11750,9319,110392880,44840440420,3806489,KSQ
2252,065500,KR7065500001,오리엔트정공,KOSDAQ,중견기업부,1404,2,-9,-0.64,1413,1429,1400,60448,85225910,44567048448,31742912,KSQ
2253,080720,KR7080720006,한국유니온제약,KOSDAQ,벤처기업부,5630,2,-30,-0.53,5730,5780,5520,5779,32705310,44531216900,7909630,KSQ
2254,006125,KR7006121008,SK디스커버리우,KOSPI,,32750,2,-100,-0.3,32900,33250,32350,3621,118192600,44489401250,1358455,STK
2255,434190,KR7434190005,탈로스,KONEX,일반기업부,6030,2,-80,-1.31,6020,6060,5890,1271,7600900,44437687020,7369434,KNX
2256,232830,KR7232830000,시큐센,KOSDAQ,벤처기업부,3790,2,-10,-0.26,3850,3850,3775,28310,107503085,44371318880,11707472,KSQ
2257,331380,KR7331380006,포커스에이치엔에스,KOSDAQ,벤처기업부,2325,1,30,1.31,2310,2330,2270,130493,300004550,44287953150,19048582,KSQ
2258,208710,KR7208710004,바이오로그디바이스,KOSDAQ,벤처기업부,707,2,-32,-4.33,733,741,696,181005,130085935,44258436138,62600334,KSQ
2259,177350,KR7177350006,베셀,KOSDAQ,벤처기업부,554,2,-1,-0.18,555,562,551,667676,369836942,44257945352,79887988,KSQ
2260,131090,KR7131090003,시큐브,KOSDAQ,벤처기업부,1005,1,2,0.2,1003,1009,998,25693,25773371,44220000000,44000000,KSQ
2261,051780,KR7051780005,큐로홀딩스,KOSDAQ,중견기업부,323,2,-1,-0.31,325,327,321,49702,16087255,44064451350,136422450,KSQ
2262,032980,KR7032980005,바이온,KOSDAQ,중견기업부,1093,1,18,1.67,1205,1205,1083,417199,474157754,44045320520,40297640,KSQ
2263,051630,KR7051630002,진양화학,KOSPI,,2785,2,-35,-1.24,2860,2860,2760,7574,21013580,44003000000,15800000,STK
2264,019175,KR7019171008,신풍제약우,KOSPI,,20000,1,880,4.6,19400,20000,19400,2511,50000800,44000000000,2200000,STK
2265,119500,KR7119500007,포메탈,KOSDAQ,중견기업부,3710,2,-45,-1.2,3755,3800,3700,252184,942800015,43953230720,11847232,KSQ
2266,114450,KR7114450000,그린생명과학,KOSDAQ,중견기업부,2195,1,15,0.69,2160,2200,2145,13100,28464430,43900000000,20000000,KSQ
2267,456570,KR7456570001,아이엠지티,KONEX,일반기업부,9100,1,100,1.11,9020,9100,9000,1833,16531910,43816272500,4814975,KNX
2268,019660,KR7019660000,글로본,KOSDAQ,중견기업부,1259,1,19,1.53,1250,1288,1210,213861,266492984,43801549214,34790746,KSQ
2269,042940,KR7042940007,상지카일룸,KOSDAQ,중견기업부,414,3,0,0.0,414,420,411,150603,62342174,43658137746,105454439,KSQ
2270,001810,KR7001810001,무림SP,KOSDAQ,중견기업부,1972,1,3,0.15,1969,1980,1956,7154,14035046,43655150000,22137500,KSQ
2271,317120,KR7317120004,라닉스,KOSDAQ,기술성장기업부,4500,2,-30,-0.66,4575,4575,4500,15064,68181550,43470000000,9660000,KSQ
2272,072950,KR7072950009,빛샘전자,KOSDAQ,벤처기업부,5390,2,-100,-1.82,5560,5560,5330,59802,323103750,43403567900,8052610,KSQ
2273,089530,KR7089530000,에이티세미콘,KOSDAQ,관리종목(소속부없음),600,0,0,0.0,0,0,0,0,0,43367041800,72278403,KSQ
2274,002410,KR7002410009,범양건영,KOSPI,,1746,2,-11,-0.63,1743,1768,1731,53692,93596380,43356640572,24831982,STK
2275,020180,KR7020180006,대신정보통신,KOSDAQ,중견기업부,1128,2,-2,-0.18,1130,1132,1120,106793,120352633,43347816120,38428915,KSQ
2276,353190,KR7353190002,휴럼,KOSDAQ,중견기업부,1099,1,49,4.67,1050,1154,1050,852278,940317598,43276883580,39378420,KSQ
2277,238200,KR7238200000,비피도,KOSDAQ,기술성장기업부,5280,1,285,5.71,5040,6040,5020,1194958,6641639030,43190400000,8180000,KSQ
2278,380540,KR7380540005,옵티코어,KOSDAQ,벤처기업부,1499,2,-31,-2.03,1528,1528,1494,138219,208230147,43166846904,28797096,KSQ
2279,121850,KR7121850002,코이즈,KOSDAQ,벤처기업부,1403,1,21,1.52,1380,1425,1371,90313,126167032,42951687525,30614175,KSQ
2280,059100,KR7059100008,아이컴포넌트,KOSDAQ,벤처기업부,6070,2,-80,-1.3,6230,6230,6060,15873,96745770,42920120200,7070860,KSQ
2281,051390,KR7051390003,YW,KOSDAQ,중견기업부,3775,1,25,0.67,3760,3800,3740,34300,129040040,42866514200,11355368,KSQ
2282,017510,KR7017510009,세명전기,KOSDAQ,중견기업부,2810,3,0,0.0,2810,2820,2800,6579,18501035,42841260000,15246000,KSQ
2283,018680,KR7018680009,서울제약,KOSDAQ,중견기업부,3670,3,0,0.0,3615,3670,3610,7341,26613845,42789700730,11659319,KSQ
2284,000760,KR7000760009,이화산업,KOSPI,,15280,1,80,0.53,15200,15350,15070,280,4241160,42784000000,2800000,STK
2285,071850,KR7071850002,캐스텍코리아,KOSDAQ,중견기업부,2580,1,40,1.57,2505,2585,2500,10149,25814885,42748505040,16569188,KSQ
2286,140610,KR7140610007,엔솔바이오사이언스,KONEX,일반기업부,3940,1,60,1.55,4000,4000,3865,733,2891970,42661587160,10827814,KNX
2287,075130,KR7075130005,플랜티넷,KOSDAQ,벤처기업부,2565,2,-40,-1.54,2590,2605,2540,30536,78568665,42636250800,16622320,KSQ
2288,200580,KR7200580009,메디쎄이,KONEX,일반기업부,11440,1,540,4.95,11490,11490,11440,11,125890,42626343760,3726079,KNX
2289,039310,KR7039310008,세중,KOSDAQ,투자주의환기종목(소속부없음),2345,2,-15,-0.64,2370,2385,2295,13761,32051630,42495309115,18121667,KSQ
2290,079170,KR7079170007,한창산업,KOSDAQ,벤처기업부,8140,2,-20,-0.25,8090,8160,8090,5309,43119170,42328000000,5200000,KSQ
2291,093240,KR7093240000,형지엘리트,KOSPI,,1356,1,9,0.67,1347,1359,1340,37716,50824617,42245906088,31154798,STK
2292,005820,KR7005820006,원림,KOSPI,,18370,2,-120,-0.65,18700,18700,18360,583,10753370,42213708900,2297970,STK
2293,016100,KR7016100000,리더스코스메틱,KOSDAQ,중견기업부,2205,1,60,2.8,2145,2220,2135,17204,37187470,42117471270,19100894,KSQ
2294,320000,KR7320000003,윈텍,KOSDAQ,벤처기업부,2270,1,15,0.67,2255,2305,2230,93553,211836470,41993065960,18499148,KSQ
2295,197140,KR7197140007,디지캡,KOSDAQ,벤처기업부,4375,1,5,0.11,4325,4405,4325,23935,104118755,41916236250,9580854,KSQ
2296,290270,KR7290270008,휴네시온,KOSDAQ,벤처기업부,4360,1,60,1.4,4350,4450,4345,50283,220750375,41889449920,9607672,KSQ
2297,192390,KR7192390003,윈하이텍,KOSDAQ,벤처기업부,3830,2,-30,-0.78,3860,3910,3820,16522,63513675,41842715530,10924991,KSQ
2298,036000,KR7036000008,예림당,KOSDAQ,중견기업부,1816,1,1,0.06,1815,1816,1803,18550,33631935,41830247032,23034277,KSQ
2299,127710,KR7127710002,아시아경제,KOSDAQ,중견기업부,1197,2,-6,-0.5,1198,1201,1195,5898,7061244,41780186154,34904082,KSQ
2300,184230,KR7184230001,SGA솔루션즈,KOSDAQ,벤처기업부,770,1,20,2.67,757,797,754,239653,186676634,41724162480,54187224,KSQ
2301,060240,KR7060240009,룽투코리아,KOSDAQ,중견기업부,1640,1,3,0.18,1625,1649,1625,24094,39517889,41704025760,25429284,KSQ
2302,37550K,KR737550K011,DL이앤씨우,KOSPI,,19710,2,-20,-0.1,19580,19800,19580,404,7946400,41664673350,2113885,STK
2303,372800,KR7372800003,아이티아이즈,KOSDAQ,벤처기업부,6910,2,-90,-1.29,7100,7150,6820,4241,29519320,41646500900,6026990,KSQ
2304,001140,KR7001140003,국보,KOSPI,,3300,2,-150,-4.35,3435,3435,3200,151400,495994755,41546237700,12589769,STK
2305,204630,KR7204630008,스튜디오산타클로스,KOSDAQ,투자주의환기종목(소속부없음),337,2,-7,-2.03,345,348,333,373225,125880808,41409611682,122877186,KSQ
2306,435620,KR7435620000,하나금융25호스팩,KOSDAQ,SPAC(소속부없음),9620,2,-90,-0.93,9780,9780,9610,15820,153091830,41385240000,4302000,KSQ
2307,006920,KR7006920003,모헨즈,KOSDAQ,중견기업부,3785,2,-25,-0.66,3810,3830,3765,18173,68920895,41332200000,10920000,KSQ
2308,089140,KR7089140008,넥스턴바이오,KOSDAQ,벤처기업부,4390,2,-10,-0.23,4420,4465,4330,17777,77985805,41281518650,9403535,KSQ
2309,025880,KR7025880006,케이씨피드,KOSDAQ,중견기업부,2465,2,-5,-0.2,2470,2470,2450,20038,49265820,41204589970,16715858,KSQ
2310,115480,KR7115480006,씨유메디칼,KOSDAQ,벤처기업부,853,2,-3,-0.35,856,859,843,70267,59745846,41135547974,48224558,KSQ
2311,045300,KR7045300001,성우테크론,KOSDAQ,중견기업부,4130,2,-10,-0.24,4125,4160,4095,8382,34563190,41133081920,9959584,KSQ
2312,215790,KR7215790007,이노인스트루먼트,KOSDAQ,벤처기업부,1021,2,-13,-1.26,1022,1045,1017,43994,45026431,41129095129,40283149,KSQ
2313,187790,KR7187790001,나노,KOSDAQ,벤처기업부,1332,2,-5,-0.37,1342,1342,1309,128216,169657721,41079985560,30840830,KSQ
2314,045340,KR7045340007,토탈소프트,KOSDAQ,벤처기업부,4800,1,40,0.84,4760,4850,4725,8686,41770915,41078592000,8558040,KSQ
2315,243870,KR7243870003,굿센,KONEX,일반기업부,14200,2,-40,-0.28,14200,14200,14200,20,284000,41075360200,2892631,KNX
2316,076610,KR7076610005,해성옵틱스,KOSDAQ,중견기업부,1605,2,-20,-1.23,1625,1625,1597,40069,64142743,40852382790,25453198,KSQ
2317,083640,KR7083640003,인콘,KOSDAQ,벤처기업부,524,2,-2,-0.38,526,526,519,51945,27115139,40725463924,77720351,KSQ
2318,189860,KR7189860000,서전기전,KOSDAQ,벤처기업부,4195,2,-35,-0.83,4190,4230,4180,12576,52733015,40686382100,9698780,KSQ
2319,036480,KR7036480002,대성미생물,KOSDAQ,중견기업부,10670,2,-10,-0.09,10660,10700,10610,9754,103870940,40546000000,3800000,KSQ
2320,001070,KR7001070002,대한방직,KOSPI,,7620,2,-30,-0.39,7650,7730,7580,5664,43168580,40386000000,5300000,STK
2321,003465,KR7003461001,유화증권우,KOSPI,,2305,1,5,0.22,2305,2305,2305,90,207450,40283159625,17476425,STK
2322,123750,KR7123750002,알톤스포츠,KOSDAQ,중견기업부,3160,1,20,0.64,3140,3160,3130,8206,25848810,40278298520,12746297,KSQ
2323,343090,KR7343090007,HLB사이언스,KONEX,일반기업부,2460,1,15,0.61,2500,2530,2410,8599,21288025,40150557900,16321365,KNX
2324,024070,KR7024070005,WISCOM,KOSPI,,2615,1,15,0.58,2585,2650,2580,16562,43173835,40078635370,15326438,STK
2325,000950,KR7000950006,전방,KOSPI,,23850,2,-850,-3.44,24800,24800,23850,1516,36674900,40068000000,1680000,STK
2326,045510,KR7045510005,정원엔시스,KOSDAQ,중견기업부,1239,2,-1,-0.08,1245,1245,1225,5758,7140344,39907312788,32209292,KSQ
2327,048470,KR7048470009,대동스틸,KOSDAQ,우량기업부,3990,2,-35,-0.87,4050,4055,3960,37834,150961740,39900000000,10000000,KSQ
2328,010400,KR7010400000,우진아이엔에스,KOSPI,,5220,2,-150,-2.79,5370,5370,5210,2757,14615770,39786840000,7622000,STK
2329,050120,KR7050120005,ES큐브,KOSDAQ,벤처기업부,2930,1,105,3.72,2855,3270,2850,247964,767923620,39742771980,13564086,KSQ
2330,137940,KR7137940003,넥스트아이,KOSDAQ,중견기업부,507,1,3,0.6,508,521,502,324914,165573743,39708742944,78320992,KSQ
2331,296640,KR7296640006,이노룰스,KOSDAQ,벤처기업부,7660,1,40,0.52,7620,7940,7580,13018,100092910,39665410320,5178252,KSQ
2332,317240,KR7317240000,TS트릴리온,KOSDAQ,벤처기업부,410,1,2,0.49,413,414,401,863498,352366245,39607076250,96602625,KSQ
2333,002690,KR7002690006,동일제강,KOSPI,,1947,2,-5,-0.26,1953,1953,1945,5728,11160324,39524800920,20300360,STK
2334,002680,KR7002680007,한탑,KOSDAQ,중견기업부,1221,2,-9,-0.73,1230,1252,1212,27208,33231372,39458811579,32316799,KSQ
2335,176590,KR7176590008,코나솔,KONEX,일반기업부,6770,2,-30,-0.44,6810,6950,6640,4601,31201440,39423964410,5823333,KNX
2336,163430,KR7163430002,디피코,KONEX,일반기업부,4010,0,0,0.0,0,0,0,0,0,39416507530,9829553,KNX
2337,303360,KR7303360002,프로티아,KOSDAQ,기술성장기업부,3060,2,-10,-0.33,3070,3090,3045,7018,21431885,39404277900,12877215,KSQ
2338,130500,KR7130500002,GH신소재,KOSDAQ,중견기업부,2705,2,-25,-0.92,2700,2720,2695,11288,30553940,39344365660,14545052,KSQ
2339,030350,KR7030350003,드래곤플라이,KOSDAQ,중견기업부,567,2,-3,-0.53,570,573,563,223428,127043202,39343547691,69388973,KSQ
2340,131760,KR7131760001,파인텍,KOSDAQ,중견기업부,905,2,-9,-0.98,919,919,902,32101,29089344,39305582615,43431583,KSQ
2341,302920,KR7302920004,더콘텐츠온,KONEX,일반기업부,8590,0,0,0.0,0,0,0,0,0,39104763810,4552359,KNX
2342,016920,KR7016920001,카스,KOSDAQ,중견기업부,1476,2,-2,-0.14,1488,1495,1475,26995,39970860,39104462088,26493538,KSQ
2343,013000,KR7013000005,세우글로벌,KOSPI,,1358,3,0,0.0,1365,1365,1353,17349,23589359,38981432098,28705031,STK
2344,008470,KR7008470007,부스타,KOSDAQ,벤처기업부,4625,2,-45,-0.96,4580,4670,4580,3691,17023340,38872200000,8404800,KSQ
2345,111870,KR7111870002,KH 전자,KOSDAQ,관리종목(소속부없음),2970,0,0,0.0,0,0,0,0,0,38800038420,13063986,KSQ
2346,101000,KR7101000008,상상인인더스트리,KOSDAQ,관리종목(소속부없음),2065,2,-10,-0.48,2070,2090,2055,8441,17417600,38779560120,18779448,KSQ
2347,001000,KR7001000009,신라섬유,KOSDAQ,중견기업부,1597,2,-2,-0.13,1599,1614,1589,4907,7876365,38771231380,24277540,KSQ
2348,060380,KR7060380003,동양에스텍,KOSDAQ,우량기업부,1962,2,-1,-0.05,1977,1977,1956,11303,22183772,38651400000,19700000,KSQ
2349,347700,KR7347700007,라이프시맨틱스,KOSDAQ,기술성장기업부,2460,2,-95,-3.72,2530,2540,2400,532893,1307875370,38534694600,15664510,KSQ
2350,219550,KR7219550001,디와이디,KOSDAQ,중견기업부,733,2,-19,-2.53,744,748,720,1029543,754616081,38325964185,52286445,KSQ
2351,005030,KR7005030002,부산주공,KOSPI,,486,0,0,0.0,0,0,0,0,0,38288532168,78782988,STK
2352,246250,KR7246250005,에스엘에스바이오,KOSDAQ,기술성장기업부,4950,2,-70,-1.39,5040,5060,4950,8403,41762090,37986809850,7674103,KSQ
2353,012620,KR7012620001,원일특강,KOSDAQ,우량기업부,8630,2,-80,-0.92,8690,8690,8630,8130,70372370,37972000000,4400000,KSQ
2354,065170,KR7065170003,비엘팜텍,KOSDAQ,중견기업부,426,1,6,1.43,428,434,422,172719,73969217,37901458134,88970559,KSQ
2355,092600,KR7092600006,앤씨앤,KOSDAQ,벤처기업부,1511,1,61,4.21,1500,1522,1453,74524,111311835,37901194187,25083517,KSQ
2356,065570,KR7065570004,삼영이엔씨,KOSDAQ,벤처기업부,3065,2,-95,-3.01,3220,3220,3045,48464,148786480,37769982740,12322996,KSQ
2357,086060,KR7086060001,진바이오텍,KOSDAQ,중견기업부,4380,2,-30,-0.68,4410,4410,4355,35491,155203065,37714371060,8610587,KSQ
2358,130740,KR7130740004,티피씨글로벌,KOSDAQ,중견기업부,3340,1,35,1.06,3345,3375,3255,66406,221222755,37664107860,11276679,KSQ
2359,252500,KR7252500004,세화피앤씨,KOSDAQ,중견기업부,905,2,-3,-0.33,908,912,900,23865,21578652,37545182950,41486390,KSQ
2360,093380,KR7093380004,풍강,KOSDAQ,중견기업부,3795,2,-30,-0.78,3770,3865,3760,10316,39185470,37491992835,9879313,KSQ
